x,y,lon__long,temp_min__temp_min,temp_mean__temp_moyenne,temp_mean_units__temp_moyenne_unites,wind_speed__vitesse_vent,identifier__identifiant,period_group__groupe_periode,period_value__valeur_periode,total_precip__precip_totale,station_id__id_station,total_precip_units__precip_totale_unites,temp_max_units__temp_max_unites,province__province,rain_units__pluie_unites,snow_units__neige_unites,temp_min_units__temp_min_unites,pressure_sea_level_units__pression_niveau_mer_unite,snow__neige,date,pressure_station__pression_station,wind_speed_units__vitesse_vent_unites,lat__lat,pressure_station_units__pression_station_unites,temp_max__temp_max,pressure_sea_level__pression_niveau_mer,rain__pluie 
-73.75,45.4667,-73.75,,,C,17.3,7025250.1990.03,Monthly,Mar,51.3,7025250,mm,C,QC,mm,mm,C,hPa,17.6,1990-03,1017.2,kph,45.4667,hPa,,1021.7,33.7
-73.75,45.4667,-73.75,,,C,19.7,7025250.1990.04,Monthly,Apr,109.6,7025250,mm,C,QC,mm,mm,C,hPa,21.6,1990-04,1010.2,kph,45.4667,hPa,,1014.6,88
-73.75,45.4667,-73.75,,,C,17.7,7025250.1990.05,Monthly,May,83.8,7025250,mm,C,QC,mm,mm,C,hPa,0,1990-05,1008.8,kph,45.4667,hPa,,1013.2,83.8
-73.75,45.4667,-73.75,,,C,15.3,7025250.1990.06,Monthly,Jun,74.1,7025250,mm,C,QC,mm,mm,C,hPa,0,1990-06,1007,kph,45.4667,hPa,,1011.3,74.1
-73.75,45.4667,-73.75,,,C,13.4,7025250.1990.07,Monthly,Jul,137.1,7025250,mm,C,QC,mm,mm,C,hPa,0,1990-07,1011,kph,45.4667,hPa,,1015.2,137.1
-73.75,45.4667,-73.75,,,C,12.5,7025250.1990.08,Monthly,Aug,87.5,7025250,mm,C,QC,mm,mm,C,hPa,0,1990-08,1012.6,kph,45.4667,hPa,,1016.9,87.5
-73.75,45.4667,-73.75,,,C,14.2,7025250.1990.09,Monthly,Sep,84.5,7025250,mm,C,QC,mm,mm,C,hPa,0.2,1990-09,1010.8,kph,45.4667,hPa,,1015.1,84.3
-73.75,45.4667,-73.75,,,C,18,7025250.1990.10,Monthly,Oct,124.5,7025250,mm,C,QC,mm,mm,C,hPa,0.4,1990-10,1011.4,kph,45.4667,hPa,,1015.8,124.1
-73.75,45.4667,-73.75,,,C,17.1,7025250.1990.11,Monthly,Nov,98.2,7025250,mm,C,QC,mm,mm,C,hPa,23,1990-11,1010.4,kph,45.4667,hPa,,1014.8,75.3
-73.75,45.4667,-73.75,,,C,16.8,7025250.1990.12,Monthly,Dec,166.2,7025250,mm,C,QC,mm,mm,C,hPa,55.5,1990-12,1014.2,kph,45.4667,hPa,,1018.7,110.7
-73.75,45.4667,-73.75,,,C,16.9,7025250.1991.01,Monthly,Jan,105.3,7025250,mm,C,QC,mm,mm,C,hPa,88.3,1991-01,1015.2,kph,45.4667,hPa,,1019.8,17
-73.75,45.4667,-73.75,,,C,18.1,7025250.1991.02,Monthly,Feb,64.9,7025250,mm,C,QC,mm,mm,C,hPa,46.1,1991-02,1010.4,kph,45.4667,hPa,,1014.9,18.8
-73.75,45.4667,-73.75,,,C,18.2,7025250.1991.03,Monthly,Mar,105,7025250,mm,C,QC,mm,mm,C,hPa,52.6,1991-03,1007.7,kph,45.4667,hPa,,1012.2,52.3
-73.75,45.4667,-73.75,,,C,16.3,7025250.1991.04,Monthly,Apr,128,7025250,mm,C,QC,mm,mm,C,hPa,0.4,1991-04,1012.2,kph,45.4667,hPa,,1016.6,127.6
-73.75,45.4667,-73.75,,,C,15.5,7025250.1991.05,Monthly,May,95.1,7025250,mm,C,QC,mm,mm,C,hPa,0,1991-05,1011.7,kph,45.4667,hPa,,1016,95.1
-73.75,45.4667,-73.75,,,C,15.4,7025250.1991.06,Monthly,Jun,38.1,7025250,mm,C,QC,mm,mm,C,hPa,0,1991-06,1010.2,kph,45.4667,hPa,,1014.4,38.1
-73.75,45.4667,-73.75,,,C,13.6,7025250.1991.07,Monthly,Jul,89.9,7025250,mm,C,QC,mm,mm,C,hPa,0,1991-07,1008.9,kph,45.4667,hPa,,1013.2,89.9
-73.75,45.4667,-73.75,,,C,13.9,7025250.1991.08,Monthly,Aug,116.4,7025250,mm,C,QC,mm,mm,C,hPa,0,1991-08,1010.7,kph,45.4667,hPa,,1015,116.4
-73.75,45.4667,-73.75,,,C,12.3,7025250.1991.09,Monthly,Sep,74,7025250,mm,C,QC,mm,mm,C,hPa,0,1991-09,1014.4,kph,45.4667,hPa,,1018.8,74
-73.75,45.4667,-73.75,,,C,14.6,7025250.1991.10,Monthly,Oct,75.4,7025250,mm,C,QC,mm,mm,C,hPa,0,1991-10,1014.1,kph,45.4667,hPa,,1018.5,75.4
-73.75,45.4667,-73.75,,,C,17.3,7025250.1991.11,Monthly,Nov,34.8,7025250,mm,C,QC,mm,mm,C,hPa,10.4,1991-11,1014.7,kph,45.4667,hPa,,1019.1,24.4
-73.75,45.4667,-73.75,,,C,17.5,7025250.1991.12,Monthly,Dec,84.7,7025250,mm,C,QC,mm,mm,C,hPa,63.5,1991-12,1014.1,kph,45.4667,hPa,,1018.7,21.2
-73.75,45.4667,-73.75,,,C,17.3,7025250.1992.01,Monthly,Jan,108.9,7025250,mm,C,QC,mm,mm,C,hPa,42.5,1992-01,1010.4,kph,45.4667,hPa,,1015,66.3
-73.75,45.4667,-73.75,,,C,16.1,7025250.1992.02,Monthly,Feb,121.1,7025250,mm,C,QC,mm,mm,C,hPa,106,1992-02,1011.6,kph,45.4667,hPa,,1016.1,15.2
-73.75,45.4667,-73.75,,,C,16.5,7025250.1992.03,Monthly,Mar,82.8,7025250,mm,C,QC,mm,mm,C,hPa,21.5,1992-03,1009.4,kph,45.4667,hPa,,1013.9,61.2
-73.75,45.4667,-73.75,,,C,16.3,7025250.1992.04,Monthly,Apr,51.5,7025250,mm,C,QC,mm,mm,C,hPa,32,1992-04,1011.4,kph,45.4667,hPa,,1015.8,19.5
-73.75,45.4667,-73.75,,,C,15.2,7025250.1992.05,Monthly,May,59.7,7025250,mm,C,QC,mm,mm,C,hPa,0,1992-05,1014.5,kph,45.4667,hPa,,1018.9,59.7
-73.75,45.4667,-73.75,,,C,15.2,7025250.1992.06,Monthly,Jun,80.8,7025250,mm,C,QC,mm,mm,C,hPa,0,1992-06,1007.5,kph,45.4667,hPa,,1011.8,80.8
-73.75,45.4667,-73.75,,,C,14.4,7025250.1992.07,Monthly,Jul,143.1,7025250,mm,C,QC,mm,mm,C,hPa,0,1992-07,1008.2,kph,45.4667,hPa,,1012.5,143.1
-73.75,45.4667,-73.75,,,C,16.3,7025250.1992.08,Monthly,Aug,74.1,7025250,mm,C,QC,mm,mm,C,hPa,0,1992-08,1012,kph,45.4667,hPa,,1016.2,74.1
-73.75,45.4667,-73.75,,,C,14.7,7025250.1992.09,Monthly,Sep,112.8,7025250,mm,C,QC,mm,mm,C,hPa,0.2,1992-09,1015,kph,45.4667,hPa,,1019.3,112.6
-73.75,45.4667,-73.75,,,C,14.7,7025250.1992.10,Monthly,Oct,84.1,7025250,mm,C,QC,mm,mm,C,hPa,0.9,1992-10,1012.4,kph,45.4667,hPa,,1016.8,83.2
-73.75,45.4667,-73.75,,,C,16.9,7025250.1992.11,Monthly,Nov,113.2,7025250,mm,C,QC,mm,mm,C,hPa,18.9,1992-11,1015.2,kph,45.4667,hPa,,1019.7,94.2
-73.75,45.4667,-73.75,,,C,17.8,7025250.1992.12,Monthly,Dec,32.8,7025250,mm,C,QC,mm,mm,C,hPa,12,1992-12,1014.8,kph,45.4667,hPa,,1019.3,20.9
-73.75,45.4667,-73.75,,,C,15.7,7025250.1993.01,Monthly,Jan,136.2,7025250,mm,C,QC,mm,mm,C,hPa,56.9,1993-01,1016.8,kph,45.4667,hPa,,1021.4,79.2
-73.75,45.4667,-73.75,,,C,14.7,7025250.1993.02,Monthly,Feb,87.7,7025250,mm,C,QC,mm,mm,C,hPa,87.7,1993-02,1015.6,kph,45.4667,hPa,,1020.3,0
-73.75,45.4667,-73.75,,,C,17.2,7025250.1993.03,Monthly,Mar,93.2,7025250,mm,C,QC,mm,mm,C,hPa,91.1,1993-03,1014.8,kph,45.4667,hPa,,1019.4,2.2
-73.75,45.4667,-73.75,,,C,15.1,7025250.1993.04,Monthly,Apr,170.6,7025250,mm,C,QC,mm,mm,C,hPa,54.7,1993-04,1010.7,kph,45.4667,hPa,,1015.1,115.9
-73.75,45.4667,-73.75,,,C,16,7025250.1993.05,Monthly,May,92.5,7025250,mm,C,QC,mm,mm,C,hPa,0,1993-05,1008.8,kph,45.4667,hPa,,1013.1,92.5
-73.75,45.4667,-73.75,,,C,15.2,7025250.1993.06,Monthly,Jun,98.1,7025250,mm,C,QC,mm,mm,C,hPa,0,1993-06,1009.4,kph,45.4667,hPa,,1013.6,98.1
-73.75,45.4667,-73.75,,,C,13.6,7025250.1993.07,Monthly,Jul,94.3,7025250,mm,C,QC,mm,mm,C,hPa,0,1993-07,1008.1,kph,45.4667,hPa,,1012.4,94.3
-73.75,45.4667,-73.75,,,C,11.6,7025250.1993.08,Monthly,Aug,46.8,7025250,mm,C,QC,mm,mm,C,hPa,0,1993-08,1011.4,kph,45.4667,hPa,,1015.7,46.8
-73.75,45.4667,-73.75,,,C,14.3,7025250.1993.09,Monthly,Sep,127.4,7025250,mm,C,QC,mm,mm,C,hPa,0,1993-09,1010.9,kph,45.4667,hPa,,1015.2,127.4
-73.75,45.4667,-73.75,,,C,18.4,7025250.1993.10,Monthly,Oct,128.7,7025250,mm,C,QC,mm,mm,C,hPa,1.5,1993-10,1011.4,kph,45.4667,hPa,,1015.8,127.3
-73.75,45.4667,-73.75,,,C,17.8,7025250.1993.11,Monthly,Nov,110,7025250,mm,C,QC,mm,mm,C,hPa,25.4,1993-11,1014.9,kph,45.4667,hPa,,1019.3,84.6
-73.75,45.4667,-73.75,,,C,16,7025250.1993.12,Monthly,Dec,83.5,7025250,mm,C,QC,mm,mm,C,hPa,60.6,1993-12,1011.8,kph,45.4667,hPa,,1016.3,22.9
-73.75,45.4667,-73.75,,,C,19.6,7025250.1994.01,Monthly,Jan,113.8,7025250,mm,C,QC,mm,mm,C,hPa,92.1,1994-01,1017.3,kph,45.4667,hPa,,1022,21.7
-73.75,45.4667,-73.75,,,C,16.3,7025250.1994.02,Monthly,Feb,93.9,7025250,mm,C,QC,mm,mm,C,hPa,92.2,1994-02,1016.7,kph,45.4667,hPa,,1021.4,1.7
-73.75,45.4667,-73.75,,,C,16.2,7025250.1994.03,Monthly,Mar,82.4,7025250,mm,C,QC,mm,mm,C,hPa,63.1,1994-03,1007.9,kph,45.4667,hPa,,1012.5,19.3
-73.75,45.4667,-73.75,,,C,18.1,7025250.1994.04,Monthly,Apr,111.8,7025250,mm,C,QC,mm,mm,C,hPa,32.6,1994-04,1010,kph,45.4667,hPa,,1014.6,79.3
-73.75,45.4667,-73.75,,,C,16.7,7025250.1994.05,Monthly,May,106.1,7025250,mm,C,QC,mm,mm,C,hPa,0.2,1994-05,1007.6,kph,45.4667,hPa,,1012,105.9
-73.75,45.4667,-73.75,,,C,13.6,7025250.1994.06,Monthly,Jun,149.7,7025250,mm,C,QC,mm,mm,C,hPa,0,1994-06,1007.3,kph,45.4667,hPa,,1011.6,149.7
-73.75,45.4667,-73.75,,,C,13.9,7025250.1994.07,Monthly,Jul,53.8,7025250,mm,C,QC,mm,mm,C,hPa,0,1994-07,1010.2,kph,45.4667,hPa,,1014.6,53.8
-73.75,45.4667,-73.75,,,C,12.8,7025250.1994.08,Monthly,Aug,89.5,7025250,mm,C,QC,mm,mm,C,hPa,0,1994-08,1010.9,kph,45.4667,hPa,,1015.3,89.5
-73.75,45.4667,-73.75,,,C,14,7025250.1994.09,Monthly,Sep,71.3,7025250,mm,C,QC,mm,mm,C,hPa,0,1994-09,1011.3,kph,45.4667,hPa,,1015.7,71.3
-73.75,45.4667,-73.75,,,C,12.7,7025250.1994.10,Monthly,Oct,21.8,7025250,mm,C,QC,mm,mm,C,hPa,0,1994-10,1013.7,kph,45.4667,hPa,,1018.2,21.8
-73.75,45.4667,-73.75,,,C,19.2,7025250.1994.11,Monthly,Nov,129.2,7025250,mm,C,QC,mm,mm,C,hPa,18.7,1994-11,1011.9,kph,45.4667,hPa,,1016.2,110.6
-73.75,45.4667,-73.75,,,C,15.9,7025250.1994.12,Monthly,Dec,72.5,7025250,mm,C,QC,mm,mm,C,hPa,45.1,1994-12,1018.6,kph,45.4667,hPa,,1023,27.4
-73.75,45.4667,-73.75,,,C,18.5,7025250.1995.01,Monthly,Jan,140.7,7025250,mm,C,QC,mm,mm,C,hPa,74.1,1995-01,1010.5,kph,45.4667,hPa,,1015.1,66.6
-73.75,45.4667,-73.75,,,C,21.1,7025250.1995.02,Monthly,Feb,77.3,7025250,mm,C,QC,mm,mm,C,hPa,74.1,1995-02,1008.8,kph,45.4667,hPa,,1013.4,3.2
-73.75,45.4667,-73.75,,,C,13.9,7025250.1995.03,Monthly,Mar,56.8,7025250,mm,C,QC,mm,mm,C,hPa,34,1995-03,1014.5,kph,45.4667,hPa,,1019,22.8
-73.75,45.4667,-73.75,,,C,18.2,7025250.1995.04,Monthly,Apr,74.9,7025250,mm,C,QC,mm,mm,C,hPa,1.9,1995-04,1009.4,kph,45.4667,hPa,,1013.9,72.9
-73.75,45.4667,-73.75,,,C,16.7,7025250.1995.05,Monthly,May,85.7,7025250,mm,C,QC,mm,mm,C,hPa,0,1995-05,1008.4,kph,45.4667,hPa,,1012.8,85.7
-73.75,45.4667,-73.75,,,C,15.2,7025250.1995.06,Monthly,Jun,59.2,7025250,mm,C,QC,mm,mm,C,hPa,0,1995-06,1010.6,kph,45.4667,hPa,,1015,59.2
-73.75,45.4667,-73.75,,,C,14.6,7025250.1995.07,Monthly,Jul,126.5,7025250,mm,C,QC,mm,mm,C,hPa,0,1995-07,1008,kph,45.4667,hPa,,1012.2,126.5
-73.75,45.4667,-73.75,,,C,14.3,7025250.1995.08,Monthly,Aug,131.6,7025250,mm,C,QC,mm,mm,C,hPa,0,1995-08,1011.3,kph,45.4667,hPa,,1015.6,131.6
-73.75,45.4667,-73.75,,,C,12.4,7025250.1995.09,Monthly,Sep,62.6,7025250,mm,C,QC,mm,mm,C,hPa,0,1995-09,1014.1,kph,45.4667,hPa,,1018.5,62.6
-73.75,45.4667,-73.75,,,C,18.2,7025250.1995.10,Monthly,Oct,189.5,7025250,mm,C,QC,mm,mm,C,hPa,0.4,1995-10,1009.3,kph,45.4667,hPa,,1013.7,189.1
-73.75,45.4667,-73.75,,,C,17.8,7025250.1995.11,Monthly,Nov,157.6,7025250,mm,C,QC,mm,mm,C,hPa,64.7,1995-11,1010.7,kph,45.4667,hPa,,1015.2,92.9
-73.75,45.4667,-73.75,,,C,16.9,7025250.1995.12,Monthly,Dec,116.7,7025250,mm,C,QC,mm,mm,C,hPa,114.4,1995-12,1011.7,kph,45.4667,hPa,,1016.3,2.3
-73.75,45.4667,-73.75,,,C,16.5,7025250.1996.01,Monthly,Jan,81.3,7025250,mm,C,QC,mm,mm,C,hPa,33.4,1996-01,1013.9,kph,45.4667,hPa,,1018.6,47.9
-73.75,45.4667,-73.75,,,C,16.3,7025250.1996.02,Monthly,Feb,78.9,7025250,mm,C,QC,mm,mm,C,hPa,23.6,1996-02,1008.4,kph,45.4667,hPa,,1013,55.3
-73.75,45.4667,-73.75,,,C,17.8,7025250.1996.03,Monthly,Mar,22.6,7025250,mm,C,QC,mm,mm,C,hPa,19,1996-03,1012,kph,45.4667,hPa,,1016.6,3.5
-73.75,45.4667,-73.75,,,C,16.5,7025250.1996.04,Monthly,Apr,190.8,7025250,mm,C,QC,mm,mm,C,hPa,32.4,1996-04,1007.2,kph,45.4667,hPa,,1011.7,158.3
-73.75,45.4667,-73.75,,,C,16.3,7025250.1996.05,Monthly,May,98,7025250,mm,C,QC,mm,mm,C,hPa,0.2,1996-05,1010.9,kph,45.4667,hPa,,1015.2,97.8
-73.75,45.4667,-73.75,,,C,13.2,7025250.1996.06,Monthly,Jun,70.2,7025250,mm,C,QC,mm,mm,C,hPa,0,1996-06,1010.4,kph,45.4667,hPa,,1014.7,70.2
-73.75,45.4667,-73.75,,,C,16.4,7025250.1996.07,Monthly,Jul,111,7025250,mm,C,QC,mm,mm,C,hPa,0,1996-07,1006.8,kph,45.4667,hPa,,1011,111
-73.75,45.4667,-73.75,,,C,12.3,7025250.1996.08,Monthly,Aug,24.6,7025250,mm,C,QC,mm,mm,C,hPa,0,1996-08,1013.7,kph,45.4667,hPa,,1018,24.6
-73.75,45.4667,-73.75,,,C,14.8,7025250.1996.09,Monthly,Sep,119.4,7025250,mm,C,QC,mm,mm,C,hPa,0,1996-09,1010.3,kph,45.4667,hPa,,1014.6,119.4
-73.75,45.4667,-73.75,,,C,17,7025250.1996.10,Monthly,Oct,77.8,7025250,mm,C,QC,mm,mm,C,hPa,0.2,1996-10,1012.7,kph,45.4667,hPa,,1017,77.5
-73.75,45.4667,-73.75,,,C,14.6,7025250.1996.11,Monthly,Nov,176.3,7025250,mm,C,QC,mm,mm,C,hPa,23.9,1996-11,1016.2,kph,45.4667,hPa,,1020.7,152.4
-73.75,45.4667,-73.75,,,C,15.9,7025250.1996.12,Monthly,Dec,106.7,7025250,mm,C,QC,mm,mm,C,hPa,47.6,1996-12,1013.5,kph,45.4667,hPa,,1017.9,59.1
-73.75,45.4667,-73.75,,,C,21.1,7025250.1997.01,Monthly,Jan,149.1,7025250,mm,C,QC,mm,mm,C,hPa,111.7,1997-01,1009.6,kph,45.4667,hPa,,1014.2,37.4
-73.75,45.4667,-73.75,,,C,15.5,7025250.1997.02,Monthly,Feb,132,7025250,mm,C,QC,mm,mm,C,hPa,93.8,1997-02,1015.5,kph,45.4667,hPa,,1020,38.2
-73.75,45.4667,-73.75,,,C,18,7025250.1997.03,Monthly,Mar,127.1,7025250,mm,C,QC,mm,mm,C,hPa,96.2,1997-03,1011.1,kph,45.4667,hPa,,1015.6,30.9
-73.75,45.4667,-73.75,,,C,16.1,7025250.1997.04,Monthly,Apr,99.1,7025250,mm,C,QC,mm,mm,C,hPa,35,1997-04,1008.3,kph,45.4667,hPa,,1012.6,64.1
-73.75,45.4667,-73.75,,,C,18.8,7025250.1997.05,Monthly,May,80.4,7025250,mm,C,QC,mm,mm,C,hPa,0,1997-05,1005.5,kph,45.4667,hPa,,1009.8,80.4
-73.75,45.4667,-73.75,,,C,15,7025250.1997.06,Monthly,Jun,107.6,7025250,mm,C,QC,mm,mm,C,hPa,0,1997-06,1008.8,kph,45.4667,hPa,,1013,107.6
-73.75,45.4667,-73.75,,,C,13.9,7025250.1997.07,Monthly,Jul,140.2,7025250,mm,C,QC,mm,mm,C,hPa,0,1997-07,1008.6,kph,45.4667,hPa,,1012.9,140.2
-73.75,45.4667,-73.75,,,C,12.1,7025250.1997.08,Monthly,Aug,110.1,7025250,mm,C,QC,mm,mm,C,hPa,0,1997-08,1010.1,kph,45.4667,hPa,,1014.4,110.1
-73.75,45.4667,-73.75,,,C,14.6,7025250.1997.09,Monthly,Sep,96,7025250,mm,C,QC,mm,mm,C,hPa,0,1997-09,1008.7,kph,45.4667,hPa,,1012.9,96
-73.75,45.4667,-73.75,,,C,12.9,7025250.1997.10,Monthly,Oct,51.8,7025250,mm,C,QC,mm,mm,C,hPa,17.8,1997-10,1013,kph,45.4667,hPa,,1017.4,34
-73.75,45.4667,-73.75,,,C,15.4,7025250.1997.11,Monthly,Nov,105.2,7025250,mm,C,QC,mm,mm,C,hPa,49.6,1997-11,1009.5,kph,45.4667,hPa,,1013.9,55.6
-73.75,45.4667,-73.75,,,C,14.3,7025250.1997.12,Monthly,Dec,72.4,7025250,mm,C,QC,mm,mm,C,hPa,63.8,1997-12,1006.1,kph,45.4667,hPa,,1010.6,8.6
-73.75,45.4667,-73.75,,,C,16.7,7025250.1998.01,Monthly,Jan,132.3,7025250,mm,C,QC,mm,mm,C,hPa,86,1998-01,1015.1,kph,45.4667,hPa,,1019.7,46.4
-73.75,45.4667,-73.75,,,C,13.5,7025250.1998.02,Monthly,Feb,54,7025250,mm,C,QC,mm,mm,C,hPa,36.3,1998-02,1012.5,kph,45.4667,hPa,,1017,17.8
-73.75,45.4667,-73.75,,,C,15.3,7025250.1998.03,Monthly,Mar,147.7,7025250,mm,C,QC,mm,mm,C,hPa,74.4,1998-03,1010.8,kph,45.4667,hPa,,1015.2,73.3
-73.75,45.4667,-73.75,,,C,15.6,7025250.1998.04,Monthly,Apr,38.1,7025250,mm,C,QC,mm,mm,C,hPa,0.4,1998-04,1008.9,kph,45.4667,hPa,,1013.2,37.6
-73.75,45.4667,-73.75,,,C,15,7025250.1998.05,Monthly,May,54.1,7025250,mm,C,QC,mm,mm,C,hPa,0,1998-05,1007,kph,45.4667,hPa,,1011.2,54.1
-73.75,45.4667,-73.75,,,C,15.3,7025250.1998.06,Monthly,Jun,79.6,7025250,mm,C,QC,mm,mm,C,hPa,0,1998-06,1004,kph,45.4667,hPa,,1008.3,79.6
-73.75,45.4667,-73.75,,,C,13.8,7025250.1998.07,Monthly,Jul,93.6,7025250,mm,C,QC,mm,mm,C,hPa,0,1998-07,1007.2,kph,45.4667,hPa,,1011.5,93.6
-73.75,45.4667,-73.75,,,C,11.7,7025250.1998.08,Monthly,Aug,96.9,7025250,mm,C,QC,mm,mm,C,hPa,0,1998-08,1012.2,kph,45.4667,hPa,,1016.5,96.9
-73.75,45.4667,-73.75,,,C,12.9,7025250.1998.09,Monthly,Sep,65.7,7025250,mm,C,QC,mm,mm,C,hPa,0,1998-09,1006.9,kph,45.4667,hPa,,1011.2,65.7
-73.75,45.4667,-73.75,,,C,16.8,7025250.1998.10,Monthly,Oct,65.6,7025250,mm,C,QC,mm,mm,C,hPa,0,1998-10,1013.3,kph,45.4667,hPa,,1017.7,65.6
-73.75,45.4667,-73.75,,,C,18.5,7025250.1998.11,Monthly,Nov,41.3,7025250,mm,C,QC,mm,mm,C,hPa,1.5,1998-11,1010.4,kph,45.4667,hPa,,1014.8,39.7
-73.75,45.4667,-73.75,,,C,17.1,7025250.1998.12,Monthly,Dec,61.2,7025250,mm,C,QC,mm,mm,C,hPa,17.6,1998-12,1012.5,kph,45.4667,hPa,,1016.9,43.6
-73.75,45.4667,-73.75,,,C,18.3,7025250.1999.01,Monthly,Jan,158.3,7025250,mm,C,QC,mm,mm,C,hPa,125.6,1999-01,1015.9,kph,45.4667,hPa,,1020.4,32.6
-73.75,45.4667,-73.75,,,C,14.4,7025250.1999.02,Monthly,Feb,43.9,7025250,mm,C,QC,mm,mm,C,hPa,20.9,1999-02,1013.7,kph,45.4667,hPa,,1018.2,23
-73.75,45.4667,-73.75,,,C,17.5,7025250.1999.03,Monthly,Mar,87.8,7025250,mm,C,QC,mm,mm,C,hPa,51.3,1999-03,1010.3,kph,45.4667,hPa,,1014.7,36.5
-73.75,45.4667,-73.75,,,C,18.4,7025250.1999.04,Monthly,Apr,22,7025250,mm,C,QC,mm,mm,C,hPa,0,1999-04,1010,kph,45.4667,hPa,,1014.3,22
-73.75,45.4667,-73.75,,,C,16.3,7025250.1999.05,Monthly,May,47,7025250,mm,C,QC,mm,mm,C,hPa,0,1999-05,1011.4,kph,45.4667,hPa,,1015.7,47
-73.75,45.4667,-73.75,,,C,14.9,7025250.1999.06,Monthly,Jun,93.1,7025250,mm,C,QC,mm,mm,C,hPa,0,1999-06,1011.1,kph,45.4667,hPa,,1015.3,93.1
-73.75,45.4667,-73.75,,,C,14,7025250.1999.07,Monthly,Jul,78.6,7025250,mm,C,QC,mm,mm,C,hPa,0,1999-07,1007.3,kph,45.4667,hPa,,1011.5,78.6
-73.75,45.4667,-73.75,,,C,11.8,7025250.1999.08,Monthly,Aug,69.2,7025250,mm,C,QC,mm,mm,C,hPa,0,1999-08,1009.1,kph,45.4667,hPa,,1013.4,69.2
-73.75,45.4667,-73.75,,,C,12.3,7025250.1999.09,Monthly,Sep,200.3,7025250,mm,C,QC,mm,mm,C,hPa,0,1999-09,1010.3,kph,45.4667,hPa,,1014.5,200.3
-73.75,45.4667,-73.75,,,C,14.8,7025250.1999.10,Monthly,Oct,92.2,7025250,mm,C,QC,mm,mm,C,hPa,0.2,1999-10,1012.7,kph,45.4667,hPa,,1017.1,92
-73.75,45.4667,-73.75,,,C,18.4,7025250.1999.11,Monthly,Nov,63.9,7025250,mm,C,QC,mm,mm,C,hPa,8.2,1999-11,1011.1,kph,45.4667,hPa,,1015.4,55.7
-73.75,45.4667,-73.75,,,C,16.1,7025250.1999.12,Monthly,Dec,81.8,7025250,mm,C,QC,mm,mm,C,hPa,24.2,1999-12,1012.3,kph,45.4667,hPa,,1016.8,57.6
-73.75,45.4667,-73.75,,,C,18,7025250.2000.01,Monthly,Jan,107.9,7025250,mm,C,QC,mm,mm,C,hPa,86.4,2000-01,1012.7,kph,45.4667,hPa,,1017.2,21.5
-73.75,45.4667,-73.75,,,C,17,7025250.2000.02,Monthly,Feb,98.4,7025250,mm,C,QC,mm,mm,C,hPa,89.4,2000-02,1014.5,kph,45.4667,hPa,,1019,9.1
-73.75,45.4667,-73.75,,,C,16.4,7025250.2000.03,Monthly,Mar,79.5,7025250,mm,C,QC,mm,mm,C,hPa,32.5,2000-03,1011,kph,45.4667,hPa,,1015.4,47
-73.75,45.4667,-73.75,,,C,18.2,7025250.2000.04,Monthly,Apr,127.8,7025250,mm,C,QC,mm,mm,C,hPa,59,2000-04,1009.9,kph,45.4667,hPa,,1014.3,68.9
-73.75,45.4667,-73.75,,,C,15.4,7025250.2000.05,Monthly,May,137.9,7025250,mm,C,QC,mm,mm,C,hPa,0,2000-05,1007.7,kph,45.4667,hPa,,1011.9,137.9
-73.75,45.4667,-73.75,,,C,14.8,7025250.2000.06,Monthly,Jun,82,7025250,mm,C,QC,mm,mm,C,hPa,0,2000-06,1009.8,kph,45.4667,hPa,,1014,82
-73.75,45.4667,-73.75,,,C,12.9,7025250.2000.07,Monthly,Jul,50.8,7025250,mm,C,QC,mm,mm,C,hPa,0,2000-07,1009.7,kph,45.4667,hPa,,1013.9,50.8
-73.75,45.4667,-73.75,,,C,13.3,7025250.2000.08,Monthly,Aug,107.1,7025250,mm,C,QC,mm,mm,C,hPa,0,2000-08,1010.5,kph,45.4667,hPa,,1014.8,107.1
-73.75,45.4667,-73.75,,,C,13.9,7025250.2000.09,Monthly,Sep,69.4,7025250,mm,C,QC,mm,mm,C,hPa,0,2000-09,1011.1,kph,45.4667,hPa,,1015.4,69.4
-73.75,45.4667,-73.75,,,C,13.5,7025250.2000.10,Monthly,Oct,29.8,7025250,mm,C,QC,mm,mm,C,hPa,3.1,2000-10,1014.7,kph,45.4667,hPa,,1019,26.7
-73.75,45.4667,-73.75,,,C,12.1,7025250.2000.11,Monthly,Nov,71,7025250,mm,C,QC,mm,mm,C,hPa,10.8,2000-11,1009.9,kph,45.4667,hPa,,1014.3,60.3
-73.75,45.4667,-73.75,,,C,19,7025250.2000.12,Monthly,Dec,151.1,7025250,mm,C,QC,mm,mm,C,hPa,114.4,2000-12,1014.3,kph,45.4667,hPa,,1018.8,36.8
-73.75,45.4667,-73.75,,,C,12.7,7025250.2001.01,Monthly,Jan,66.4,7025250,mm,C,QC,mm,mm,C,hPa,65,2001-01,1011.6,kph,45.4667,hPa,,1016.1,1.4
-73.75,45.4667,-73.75,,,C,17,7025250.2001.02,Monthly,Feb,90.8,7025250,mm,C,QC,mm,mm,C,hPa,59.1,2001-02,1014.8,kph,45.4667,hPa,,1019.3,31.7
-73.75,45.4667,-73.75,,,C,18.4,7025250.2001.03,Monthly,Mar,120.6,7025250,mm,C,QC,mm,mm,C,hPa,117.6,2001-03,1009.7,kph,45.4667,hPa,,1014.1,3
