"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-123.18","49.20","VANCOUVER INT'L A","1108447","1975-08","1975","08","19.7","","11.9","","15.8","","26.1","","8.9","S","101.1","","0.0","","101.1","","0","","16","","45",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1975-09","1975","09","19.0","","9.1","","14.1","","22.8","","5.6","","0.3","","0.0","","0.3","","0","","27","","42",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1975-10","1975","10","12.9","","6.2","","9.6","","21.7","","1.1","","287.5","","0.0","","287.5","","0","","32","","60",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1975-11","1975","11","8.7","","2.4","","5.6","","17.2","","-6.1","","178.6","","22.4","","202.4","","5","","23","","72",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1975-12","1975","12","6.2","","-0.2","","3.0","","13.3","","-7.2","","194.8","","25.7","","222.3","","0","","29","","60",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1976-01","1976","01","6.8","","1.8","","4.3","","12.2","","-3.3","","175.5","","3.3","","178.8","","0","","27","","40",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1976-02","1976","02","7.3","","1.2","","4.3","","11.1","S","-4.4","","110.5","","18.5","","130.0","","5","","23","","64",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1976-03","1976","03","7.6","","1.1","","4.4","","12.8","","-6.7","","100.1","","16.0","","116.6","","0","","29","","64",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1976-04","1976","04","13.1","","4.3","","8.7","","23.9","S","-0.6","","77.5","","0.0","T","77.5","","0","","29","","72",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1976-05","1976","05","15.6","","7.6","","11.6","","22.8","","3.9","","73.7","","0.0","","73.7","","0","","16","","51",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1976-06","1976","06","17.7","","9.6","","13.7","","23.9","","3.9","","55.1","","0.0","","55.1","","0","","29","","45",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1976-07","1976","07","21.1","","12.7","","16.9","","25.0","","10.0","","23.1","","0.0","","23.1","","0","","27","","37",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1976-08","1976","08","19.3","","12.5","","15.9","","25.0","","9.4","S","73.9","","0.0","","73.9","","0","","29","","34","S"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1976-09","1976","09","18.7","","10.9","","14.8","","23.3","","7.2","S","43.9","","0.0","","43.9","","0","","14","","34",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1976-10","1976","10","13.5","","6.7","","10.1","","19.4","","0.6","S","84.6","","0.0","","84.6","","0","","27","","48",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1976-11","1976","11","9.9","","2.2","","6.1","","14.4","","-4.4","S","48.3","","0.0","","48.3","","0","","29","","72",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1976-12","1976","12","8.1","","2.9","","5.5","","13.3","","-3.9","","102.1","","0.0","","102.1","","0","","16","","51","S"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1977-01","1977","01","5.1","","-0.6","","2.3","","11.8","","-6.0","","75.4","","11.5","","86.9","","0","","28","","35",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1977-02","1977","02","10.4","","3.1","","6.8","","14.3","","-1.7","","79.1","","0.0","","79.1","","0","","12","","61",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1977-03","1977","03","9.2","","2.8","","6.0","","12.6","","-1.7","","76.1","","3.9","","80.0","","0","","17","","72",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1977-04","1977","04","14.1","","5.1","","9.6","","22.7","","1.1","","56.3","","0.0","","56.3","","0","","28","","56",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1977-05","1977","05","15.2","","7.5","","11.4","","19.1","","4.1","","72.3","","0.0","","72.3","","0","","21","","63",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1977-06","1977","06","19.7","","10.9","","15.3","","25.1","","6.1","","19.4","","0.0","","19.4","","0","","28","","56",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1977-07","1977","07","21.0","","12.1","","16.6","","25.0","","7.9","","33.1","","0.0","","33.1","","0","","26","","37",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1977-08","1977","08","23.5","","14.0","","18.8","","30.5","","8.2","","63.8","","0.0","","63.8","","0","","27","","43",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1977-09","1977","09","16.6","","9.8","","13.2","","20.0","","5.3","","113.8","","0.0","","113.8","","0","","29","","74",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1977-10","1977","10","13.3","","5.7","","9.5","","17.1","","0.5","","89.4","","0.0","","89.4","","0","","15","","61",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1977-11","1977","11","8.2","","1.7","","5.0","","14.8","","-8.1","","168.3","","5.5","","173.2","","0","","15","","63",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1977-12","1977","12","6.0","","-0.1","","3.0","","13.3","","-5.7","S","154.8","","9.9","","165.0","","0","","25","","61",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1978-01","1978","01","5.8","","1.1","","3.5","","9.7","","-7.8","","99.4","","22.6","","125.5","","0","","21","","61",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1978-02","1978","02","8.8","","2.3","","5.6","","13.0","S","-3.3","","76.2","","16.7","","94.8","","0","","10","","56",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1978-03","1978","03","10.7","","3.8","","7.3","","14.6","","-3.1","","94.1","","0.0","","94.1","","0","","29","","54",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1978-04","1978","04","12.8","","5.5","","9.2","","16.8","","1.4","","101.8","","0.0","","101.8","","0","","29","","72",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1978-05","1978","05","16.0","","7.5","","11.8","","21.9","","3.9","","89.7","","0.0","","89.7","","0","","29","","59",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1978-06","1978","06","20.6","","11.9","","16.3","","26.3","","9.5","","20.5","","0.0","","20.5","","0","","30","","48",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1978-07","1978","07","23.1","","13.1","","18.1","","28.8","","8.8","","7.8","","0.0","","7.8","","0","","6","","44",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1978-08","1978","08","21.5","","13.0","","17.3","","30.1","","9.7","","104.4","","0.0","","104.4","","0","","9","","48",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1978-09","1978","09","16.9","","10.5","","13.7","","22.0","","5.6","","111.2","","0.0","","111.2","","0","","28","","50",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1978-10","1978","10","14.4","","6.4","","10.4","","20.7","","0.8","","45.4","","0.0","","45.4","","0","","27","","67",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1978-11","1978","11","7.4","","0.8","","4.1","","13.1","","-6.7","","125.9","","1.4","","127.3","","0","","28","","67",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1978-12","1978","12","4.9","","-0.9","","2.0","","9.3","","-13.5","","91.5","","2.8","","94.3","","0","","14","","76",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1979-01","1979","01","3.5","","-3.2","","0.2","","9.6","","-11.2","","51.2","","6.4","","57.6","","0","","28","","65",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1979-02","1979","02","6.9","","0.8","","3.9","","10.6","","-5.3","","169.0","","3.7","","172.4","","0","","17","","61",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1979-03","1979","03","11.5","","2.9","","7.2","","15.4","","-0.9","","57.1","","0.0","","57.1","","0","","29","","52",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1979-04","1979","04","13.0","","4.7","","8.9","","20.5","","0.1","","58.1","","0.0","","58.1","","0","","7","","54",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1979-05","1979","05","16.9","","8.6","","12.8","","21.9","","5.2","","39.9","","0.0","T","39.9","","0","","29","","54",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1979-06","1979","06","19.9","","10.3","","15.1","","25.4","","7.9","","30.7","","0.0","","30.7","","0","","30","","69",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1979-07","1979","07","22.7","","13.0","","17.9","","28.7","","8.0","","26.6","","0.0","","26.6","","0","","13","","46",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1979-08","1979","08","22.1","","13.2","","17.7","","24.8","","10.3","","18.6","","0.0","","18.6","","0","","13","S","39","S"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1979-09","1979","09","19.4","","11.5","","15.5","","24.7","","8.0","","78.9","","0.0","","78.9","","0","","28","","54",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1979-10","1979","10","13.9","","7.1","","10.5","","18.7","","2.5","","80.3","","0.0","","80.3","","0","","11","","57",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1979-11","1979","11","8.8","","0.8","","4.8","","13.6","","-4.0","","82.7","","0.0","T","82.7","","0","","10","S","46","S"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1979-12","1979","12","8.6","","3.1","","5.9","","11.9","","-1.7","","283.3","","0.0","T","283.3","","0","","28","","85",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-01","1980","01","3.7","","-2.8","","0.5","","9.5","","-11.1","","73.5","","10.9","","83.8","","0","","29","","70",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-02","1980","02","8.4","","2.9","","5.7","","14.2","","-2.0","","188.5","","0.5","","190.3","","0","","8","","52",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-03","1980","03","8.8","","2.5","","5.7","","11.2","","-2.5","","124.3","","0.0","T","124.3","","0","","29","","83",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-04","1980","04","14.2","","5.7","","10.0","","20.4","","0.6","","71.1","","0.0","","71.1","","0","","17","","50",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-05","1980","05","16.0","","8.5","","12.3","","22.0","","3.8","","52.7","","0.0","","52.7","","0","","29","","54",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-06","1980","06","17.8","","10.6","","14.2","","21.7","","8.7","","107.0","","0.0","","107.0","","0","","29","","61",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-07","1980","07","20.7","","12.4","","16.6","","25.5","","9.7","","67.6","","0.0","","67.6","","0","","29","","44","S"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-08","1980","08","20.5","","12.3","","16.4","","26.1","","8.0","","22.8","","0.0","","22.8","","0","","30","","85",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-09","1980","09","17.5","","10.3","","13.9","","23.0","","6.3","","97.9","","0.0","","97.9","","0","","15","","56",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-10","1980","10","15.0","","6.5","","10.8","","23.5","","1.2","","57.8","","0.0","","57.8","","0","","28","","61","S"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-11","1980","11","9.8","","4.1","","7.0","","18.4","","-2.0","","310.9","","0.0","","310.9","","0","","18","","76",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-12","1980","12","7.1","","2.7","","4.9","","14.9","","-12.2","","203.3","","34.5","","232.3","","0","","16","","59",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1981-01","1981","01","8.2","","2.7","","5.5","","15.3","S","-0.8","","71.7","","0.0","","71.7","","0","","6","","52",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1981-02","1981","02","8.4","","1.9","","5.2","","13.6","","-7.6","","151.6","","4.0","","156.4","","0","","21","","57",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1981-03","1981","03","11.8","","3.8","","7.8","","16.8","","-0.2","","126.1","","0.0","","126.1","","0","","27","S","57","S"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1981-04","1981","04","12.4","","5.0","","8.7","","19.3","","0.0","","138.5","","3.8","","143.3","","0","","28","","81",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1981-05","1981","05","16.0","","8.9","","12.5","","21.1","","4.3","","82.0","","0.0","","82.0","","0","","29","","56",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1981-06","1981","06","17.4","","10.3","","13.9","","22.3","","6.3","","135.8","","0.0","","135.8","","0","","22","","46",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1981-07","1981","07","20.6","","13.5","","17.1","","24.2","","9.5","","39.0","","0.0","","39.0","","0","","24","","44",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1981-08","1981","08","23.1","","14.4","","18.8","","29.3","","10.3","","36.2","","0.0","","36.2","","0","","30","","46",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1981-09","1981","09","19.0","","10.8","","14.9","","27.3","","5.5","","84.1","","0.0","","84.1","","0","","13","","56",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1981-10","1981","10","12.6","","6.1","","9.4","","15.7","","1.3","","200.2","","0.0","","200.2","","0","","13","","61",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1981-11","1981","11","10.8","","4.4","","7.6","","17.1","","-1.0","","196.4","","0.0","T","196.4","","0","","11","","85",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1981-12","1981","12","6.4","","1.3","","3.9","","11.4","","-3.6","","173.4","","14.8","","188.0","","0","T","13","","83",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1982-01","1982","01","4.3","","-0.5","","1.9","","8.5","","-11.9","","177.2","","53.9","","238.5","","0","","27","","63",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1982-02","1982","02","7.0","","1.4","","4.2","","12.6","","-5.2","","218.5","","6.9","","224.6","","0","","12","","67",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1982-03","1982","03","9.3","","1.6","","5.5","","14.8","","-1.6","","64.9","","0.0","T","64.9","","0","","28","","78",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1982-04","1982","04","11.8","","3.5","","7.7","","20.3","","0.4","","89.3","","0.0","","89.3","","0","","12","","63",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1982-05","1982","05","16.4","","7.8","","12.1","","25.2","","3.8","","22.6","","0.0","","22.6","","0","","27","","74",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1982-06","1982","06","21.2","","12.2","","16.7","","27.9","","8.3","","29.2","","0.0","","29.2","","0","","9","","43",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1982-07","1982","07","20.8","","13.2","","17.0","","27.2","","10.2","","67.0","","0.0","","67.0","","0","","24","","43",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1982-08","1982","08","20.7","","12.9","","16.8","","26.5","","9.4","","37.2","","0.0","","37.2","","0","","28","","50",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1982-09","1982","09","18.7","","10.5","","14.6","","24.1","","3.6","","44.2","","0.0","","44.2","","0","","28","","52",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1982-10","1982","10","13.7","","6.7","","10.2","","17.0","","-0.2","","118.0","","0.0","","118.0","","0","","11","","70",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1982-11","1982","11","7.7","","0.7","","4.2","","13.3","","-5.7","","174.9","","0.0","T","174.9","","0","","27","","52",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1982-12","1982","12","6.9","","1.3","","4.1","","12.6","","-5.4","","149.7","","0.0","","149.7","","0","","13","","67",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1983-01","1983","01","9.0","","3.5","","6.3","","12.0","","-2.9","","172.3","","0.0","","172.3","","0","","28","","72",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1983-02","1983","02","9.5","","3.2","","6.4","","14.7","","-3.6","","234.2","","0.0","","234.2","","0","","11","","54",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1983-03","1983","03","11.8","","4.5","","8.2","","17.1","","-0.6","","149.2","","0.0","","149.2","","0","","14","","63",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1983-04","1983","04","13.4","","5.0","","9.2","","19.4","","1.9","","123.9","","3.8","","127.7","","0","","27","","52",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1983-05","1983","05","17.9","","9.4","","13.7","","30.4","","5.0","","37.9","","0.0","","37.9","","0","","28","","52",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1983-06","1983","06","19.1","","11.4","","15.3","","24.1","","9.4","","63.2","","0.0","","63.2","","0","","17","","41",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1983-07","1983","07","20.5","","12.7","","16.6","","24.8","","9.4","","79.6","","0.0","","79.6","","0","","20","","56",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1983-08","1983","08","21.8","","13.6","","17.7","","24.4","","11.4","","24.1","","0.0","","24.1","","0","","12","","56",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1983-09","1983","09","17.5","","9.4","","13.5","","23.4","","3.6","","76.7","","0.0","","76.7","","0","","27","","61","S"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1983-10","1983","10","13.0","","5.9","","9.5","","15.1","","1.7","","89.9","","0.0","","89.9","","0","","26","S","41","S"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1983-11","1983","11","9.9","","5.2","","7.6","","15.1","","-2.5","","350.8","","0.0","","350.8","","0","","11","S","57","S"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1983-12","1983","12","3.8","","-2.5","","0.7","","11.0","","-13.2","","74.9","","8.2","","83.9","","0","","9","","52",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1984-01","1984","01","7.2","","1.6","","4.4","","13.0","","-6.7","","219.5","","3.0","","223.9","","0","","25","","52",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1984-02","1984","02","9.1","","3.2","","6.2","","12.5","","-1.4","","177.6","","0.0","","177.6","","0","","13","","59",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1984-03","1984","03","11.3","","4.5","","7.9","","15.2","","0.2","","128.6","","0.0","","128.6","","0","","8","","74",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1984-04","1984","04","12.7","","4.8","","8.8","","17.9","","0.9","","124.2","","0.0","","124.2","","0","","12","","59",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1984-05","1984","05","15.0","","7.5","","11.3","","22.2","","4.8","","111.1","","0.0","","111.1","","0","","29","","46",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1984-06","1984","06","18.2","","11.1","","14.7","","25.4","","7.4","","69.0","","0.0","","69.0","","0","","29","","46",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1984-07","1984","07","21.7","","12.7","","17.2","","26.9","","10.1","S","3.9","","0.0","","3.9","","0","","29","","41",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1984-08","1984","08","22.0","","13.1","","17.6","","27.0","","10.0","S","15.7","","0.0","","15.7","","0","","23","","41",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1984-09","1984","09","18.1","","9.6","","13.9","","23.7","","4.4","S","41.6","","0.0","","41.6","","0","","28","","54",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1984-10","1984","10","12.0","","5.6","","8.8","","18.3","","-5.9","","129.5","","0.0","T","129.5","","0","","27","","59",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1984-11","1984","11","8.8","","3.2","","6.0","","11.9","S","-2.7","","235.0","","2.2","","237.2","","0","","15","","59",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1984-12","1984","12","3.4","","-2.2","","0.6","","8.5","","-11.3","","139.1","","33.4","","159.6","","11","","14","","50",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1985-01","1985","01","4.7","","-1.7","","1.5","","8.5","","-10.5","","27.4","","0.4","","28.2","","0","","","M","","M"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1985-02","1985","02","6.5","","0.0","","3.3","","10.3","","-6.7","","74.6","","27.3","","93.1","","0","","26","","61",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1985-03","1985","03","9.0","","1.4","","5.2","","13.3","","-2.4","","99.1","","2.8","","101.9","","0","","20","","78",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1985-04","1985","04","12.0","","5.0","","8.5","","17.6","","0.6","","80.6","","0.0","T","80.6","","0","","28","","52",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1985-05","1985","05","16.4","","8.0","","12.2","","24.9","","3.7","","44.1","","0.0","","44.1","","0","","26","","59",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1985-06","1985","06","19.2","","10.6","","14.9","","24.9","","7.2","","31.8","","0.0","","31.8","","0","","28","","59",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1985-07","1985","07","24.9","","13.7","","19.3","","28.8","","9.3","","0.0","T","0.0","","0.0","T","0","","28","","39",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1985-08","1985","08","21.8","","12.2","","17.0","","27.8","","9.5","S","31.5","","0.0","","31.5","","0","","28","","48",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1985-09","1985","09","17.1","","9.0","","13.1","","21.4","","4.2","","59.1","","0.0","","59.1","","0","","12","","50",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1985-10","1985","10","12.6","","6.5","","9.6","","16.0","","-0.5","","201.6","","0.0","","201.6","","0","","12","","63",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1985-11","1985","11","3.4","","-3.2","","0.1","","13.5","","-14.3","","74.5","","14.6","","84.1","","6","","28","","54",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1985-12","1985","12","4.3","","-0.8","","1.8","","9.4","","-12.5","","43.8","","11.6","","53.6","","0","","29","","33",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1986-01","1986","01","9.0","","3.1","","6.1","","12.9","","-2.4","","207.8","","0.0","T","207.8","","0","","14","","69",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1986-02","1986","02","7.3","","-0.1","","3.6","","18.4","","-10.4","","99.7","","17.6","","124.9","","0","","29","","50",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1986-03","1986","03","11.2","","4.4","","7.8","","17.2","","-0.2","","111.5","","0.0","","111.5","","0","","27","","65",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1986-04","1986","04","11.4","","4.7","","8.1","","17.0","","-0.1","","105.8","","0.0","","105.8","","0","","28","","65",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1986-05","1986","05","16.3","","8.6","","12.5","","23.2","","4.2","","100.6","","0.0","","100.6","","0","","28","","48",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1986-06","1986","06","19.8","","11.6","","15.7","","25.6","","7.5","","39.0","","0.0","","39.0","","0","","29","","59",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1986-07","1986","07","20.0","","12.3","","16.2","","24.9","","7.9","","46.2","","0.0","","46.2","","0","","30","","48",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1986-08","1986","08","23.0","","14.4","","18.7","","27.9","","10.9","","0.0","T","0.0","","0.0","T","0","","30","","46",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1986-09","1986","09","18.5","","10.3","","14.4","","27.0","","6.0","S","72.2","","0.0","","72.2","","0","","29","","61",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1986-10","1986","10","14.7","","6.8","","10.8","","19.5","","2.3","","49.2","","0.0","","49.2","","0","","13","","43",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1986-11","1986","11","8.8","","3.5","","6.2","","13.9","","-2.3","","175.2","","0.0","T","175.2","","0","","11","","67",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1986-12","1986","12","7.5","","1.7","","4.6","","11.3","","-4.0","","186.3","","0.0","","186.3","","0","","28","","70",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1987-01","1987","01","7.1","","1.7","","4.4","","12.2","","-4.4","","146.8","","0.2","","147.0","","0","","14","","69",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1987-02","1987","02","9.9","","3.0","","6.5","","14.5","","-2.0","","76.2","","1.8","","78.0","","0","","30","","56",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1987-03","1987","03","11.4","","4.5","","8.0","","14.7","","0.4","","142.9","","0.0","","142.9","","0","","29","","65",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1987-04","1987","04","14.3","","6.4","","10.4","","25.0","","2.7","","63.2","","0.0","","63.2","","0","","27","","54",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1987-05","1987","05","17.1","","8.9","","13.0","","22.6","","5.9","","85.8","","0.0","","85.8","","0","","29","","65",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1987-06","1987","06","20.3","","11.6","","16.0","","28.9","","7.6","","17.8","","0.0","","17.8","","0","","13","","43",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1987-07","1987","07","21.4","","13.6","","17.5","","25.5","","10.7","","36.2","","0.0","","36.2","","0","","29","","61",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1987-08","1987","08","22.3","","13.1","","17.7","","27.5","","9.2","","26.0","","0.0","","26.0","","0","","28","","50",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1987-09","1987","09","20.1","","11.4","","15.8","","28.7","","7.4","S","28.4","","0.0","","28.4","","0","","28","","54",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1987-10","1987","10","15.4","","6.4","","10.9","","21.2","","2.7","","20.4","","0.0","","20.4","","0","","30","","48",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1987-11","1987","11","11.0","","5.6","","8.3","","14.9","","-1.7","","136.8","","0.0","","136.8","","0","","13","","78",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1987-12","1987","12","6.1","","1.0","","3.6","","12.7","","-4.1","","149.6","","6.2","","155.0","","0","","12","","67",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1988-01","1988","01","6.6","","0.3","","3.5","","12.6","","-6.5","","90.6","","5.2","","93.6","","0","","12","","67",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1988-02","1988","02","8.6","","2.6","","5.6","","13.7","","-8.0","","70.6","","3.0","","71.7","","0","","29","","69",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1988-03","1988","03","10.2","","3.4","","6.8","","13.6","","-1.6","","138.2","","0.0","","138.2","","0","","13","S","67","S"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1988-04","1988","04","13.1","","6.1","","9.6","","19.1","","1.2","","91.2","","0.0","","91.2","","0","","13","","54",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1988-05","1988","05","16.1","","8.5","","12.3","","23.9","","3.9","","144.0","","0.0","","144.0","","0","","28","","50",""

